STATIONS_ID,MESS_DATUM,QN_9,TT_TU,RF_TU,eor
5705,2020-05-13 00:00:00,3,4.1,85.0,eor
5705,2020-05-13 01:00:00,3,3.8,87.0,eor
5705,2020-05-13 02:00:00,3,3.4,88.0,eor
5705,2020-05-13 03:00:00,3,2.9,91.0,eor
5705,2020-05-13 04:00:00,3,2.5,93.0,eor
5705,2020-05-13 05:00:00,3,3.6,86.0,eor
5705,2020-05-13 06:00:00,3,6.0,73.0,eor
5705,2020-05-13 07:00:00,3,8.3,65.0,eor
5705,2020-05-13 08:00:00,3,10.3,63.0,eor
5705,2020-05-13 09:00:00,3,12.3,45.0,eor
5705,2020-05-13 10:00:00,3,12.8,41.0,eor
5705,2020-05-13 11:00:00,3,13.6,43.0,eor
5705,2020-05-13 12:00:00,3,13.3,46.0,eor
5705,2020-05-13 13:00:00,3,13.1,46.0,eor
5705,2020-05-13 14:00:00,3,12.7,45.0,eor
5705,2020-05-13 15:00:00,3,12.9,45.0,eor
5705,2020-05-13 16:00:00,3,12.6,47.0,eor
5705,2020-05-13 17:00:00,3,12.4,48.0,eor
5705,2020-05-13 18:00:00,3,11.4,56.0,eor
5705,2020-05-13 19:00:00,3,10.7,69.0,eor
5705,2020-05-13 20:00:00,3,9.9,75.0,eor
5705,2020-05-13 21:00:00,3,9.4,79.0,eor
5705,2020-05-13 22:00:00,3,9.2,77.0,eor
5705,2020-05-13 23:00:00,3,8.9,80.0,eor
5705,2020-05-14 00:00:00,3,9.2,64.0,eor
5705,2020-05-14 01:00:00,3,8.7,62.0,eor
5705,2020-05-14 02:00:00,3,8.2,62.0,eor
5705,2020-05-14 03:00:00,3,6.7,69.0,eor
5705,2020-05-14 04:00:00,3,5.8,76.0,eor
5705,2020-05-14 05:00:00,3,6.0,79.0,eor
5705,2020-05-14 06:00:00,3,8.3,69.0,eor
5705,2020-05-14 07:00:00,3,9.6,65.0,eor
5705,2020-05-14 08:00:00,3,11.2,60.0,eor
5705,2020-05-14 09:00:00,3,12.2,55.0,eor
5705,2020-05-14 10:00:00,3,12.6,52.0,eor
5705,2020-05-14 11:00:00,3,13.2,50.0,eor
5705,2020-05-14 12:00:00,3,13.8,49.0,eor
5705,2020-05-14 13:00:00,3,14.8,46.0,eor
5705,2020-05-14 14:00:00,3,13.9,44.0,eor
5705,2020-05-14 15:00:00,3,13.6,47.0,eor
5705,2020-05-14 16:00:00,3,14.0,43.0,eor
5705,2020-05-14 17:00:00,3,13.4,46.0,eor
5705,2020-05-14 18:00:00,3,12.8,49.0,eor
5705,2020-05-14 19:00:00,3,11.5,57.0,eor
5705,2020-05-14 20:00:00,3,10.9,59.0,eor
5705,2020-05-14 21:00:00,3,10.4,62.0,eor
5705,2020-05-14 22:00:00,3,10.0,63.0,eor
5705,2020-05-14 23:00:00,3,9.5,64.0,eor
5705,2020-05-15 00:00:00,3,9.1,66.0,eor
5705,2020-05-15 01:00:00,3,8.6,67.0,eor
5705,2020-05-15 02:00:00,3,8.8,65.0,eor
5705,2020-05-15 03:00:00,3,8.5,64.0,eor
5705,2020-05-15 04:00:00,3,7.9,65.0,eor
5705,2020-05-15 05:00:00,3,7.9,67.0,eor
5705,2020-05-15 06:00:00,3,9.5,58.0,eor
5705,2020-05-15 07:00:00,3,10.7,53.0,eor
5705,2020-05-15 08:00:00,3,12.9,51.0,eor
5705,2020-05-15 09:00:00,3,13.6,47.0,eor
5705,2020-05-15 10:00:00,3,15.4,42.0,eor
5705,2020-05-15 11:00:00,3,15.3,39.0,eor
5705,2020-05-15 12:00:00,3,15.6,36.0,eor
5705,2020-05-15 13:00:00,3,15.6,36.0,eor
5705,2020-05-15 14:00:00,3,16.4,36.0,eor
5705,2020-05-15 15:00:00,3,17.0,32.0,eor
5705,2020-05-15 16:00:00,3,16.0,37.0,eor
5705,2020-05-15 17:00:00,3,15.4,39.0,eor
5705,2020-05-15 18:00:00,3,15.3,39.0,eor
5705,2020-05-15 19:00:00,3,14.6,43.0,eor
5705,2020-05-15 20:00:00,3,13.0,44.0,eor
5705,2020-05-15 21:00:00,3,11.2,51.0,eor
5705,2020-05-15 22:00:00,3,10.2,54.0,eor
5705,2020-05-15 23:00:00,3,8.9,60.0,eor
5705,2020-05-16 00:00:00,3,8.3,60.0,eor
5705,2020-05-16 01:00:00,3,7.0,66.0,eor
5705,2020-05-16 02:00:00,3,5.8,76.0,eor
5705,2020-05-16 03:00:00,3,5.3,78.0,eor
5705,2020-05-16 04:00:00,3,4.8,80.0,eor
5705,2020-05-16 05:00:00,3,5.5,76.0,eor
5705,2020-05-16 06:00:00,3,8.1,65.0,eor
5705,2020-05-16 07:00:00,3,10.6,55.0,eor
5705,2020-05-16 08:00:00,3,12.6,50.0,eor
5705,2020-05-16 09:00:00,3,14.4,44.0,eor
5705,2020-05-16 10:00:00,3,15.5,39.0,eor
5705,2020-05-16 11:00:00,3,15.9,37.0,eor
5705,2020-05-16 12:00:00,3,17.2,34.0,eor
5705,2020-05-16 13:00:00,3,18.5,36.0,eor
5705,2020-05-16 14:00:00,3,19.1,32.0,eor
5705,2020-05-16 15:00:00,3,18.8,28.0,eor
5705,2020-05-16 16:00:00,3,18.6,27.0,eor
5705,2020-05-16 17:00:00,3,18.8,29.0,eor
5705,2020-05-16 18:00:00,3,17.4,32.0,eor
5705,2020-05-16 19:00:00,3,15.5,41.0,eor
5705,2020-05-16 20:00:00,3,14.3,48.0,eor
5705,2020-05-16 21:00:00,3,12.7,52.0,eor
5705,2020-05-16 22:00:00,3,12.3,53.0,eor
5705,2020-05-16 23:00:00,3,10.8,56.0,eor
5705,2020-05-17 00:00:00,3,8.9,65.0,eor
5705,2020-05-17 01:00:00,3,8.2,69.0,eor
